"","x","y","Bungarus_caeruleus.AI.model","Bungarus_ceylonicus.AI.model","Daboia_russellii.AI.model","Echis_carinatus.PPM.model","Hypnale_spp.AI.model","Naja_naja.AI.model","Trimeresurus_trigonocephalus.AI.model","Sum","Agressiv","Severity","Agr.Sev","hum.pop","envenomings","bites","land.cover"
"2713",415547.570567719,460786.488324056,6.08741000662771e-08,5.66145179625721e-08,1.46789314703355e-07,0,6.45797945120208e-08,2.86471161015101e-07,1.23542828744938e-08,6.27683171133819e-07,3.50495668316464e-06,5.7135846038836e-06,2.98618499405823e-05,16877.4268239844,0.000877258191086816,0.00346774318552173,4
"2714",420142.570567719,460786.488324056,2.62575524691278e-08,5.96669553765139e-08,1.12250646999712e-07,0,5.53541275039038e-08,1.94741840875423e-07,1.04215321927725e-08,4.58692655417453e-07,2.59996690888525e-06,4.10565387191225e-06,2.15621174251696e-05,15570.8152342884,0.000951526584091453,0.00393646337975083,3
"2715",424737.570567719,460786.488324056,7.69865031099992e-09,8.88553894906607e-08,1.83687673072086e-07,0,9.30304344670674e-08,4.00167494696291e-07,2.74301694691559e-08,8.00869811506261e-07,4.66947690965641e-06,7.11061354857073e-06,3.8701409532535e-05,13538.551225343,0.000953635377951165,0.00418406586111323,2
"2716",429332.570567719,460786.488324056,6.7223371624011e-09,7.16565367042676e-08,2.04070655041022e-07,0,1.11480627840166e-07,4.26890226279397e-07,3.56065812390227e-08,8.56426964266277e-07,5.18056334859003e-06,7.4634460166304e-06,4.20792341501814e-05,7122.33779420239,0.00109584979316521,0.00528586109678191,2
"2717",433927.570567719,460786.488324056,1.23900100921733e-08,7.07823452072986e-08,2.44001625571144e-07,0,1.50760541828276e-07,4.83394953398886e-07,5.50808512134182e-08,1.0164103273112e-06,6.3026406625185e-06,8.61305181939327e-06,4.94988027316811e-05,12117.697688527,0.00106057431105064,0.00488949990504683,2
"2718",438522.570567719,460786.488324056,2.89715288153032e-09,1.05874876532575e-07,3.39743384536462e-07,0,2.43645820852123e-07,7.99419673569446e-07,1.18198865139973e-07,1.60977977351211e-06,9.97236602579563e-06,1.33284872028965e-05,7.62857140807491e-05,6175.28234854343,0.00142971123092175,0.00548749165650022,2
"2719",443117.570567719,460786.488324056,2.88783251906213e-10,1.21214636217282e-07,3.33890350034949e-07,0,2.98974657475526e-07,6.09581163324435e-07,1.58428331786808e-07,1.52237792209091e-06,9.78113738509897e-06,1.17051016324991e-05,6.83280179112152e-05,3196.55312705065,0.00196485013064017,0.00614945722327552,2
"2720",447712.570567719,460786.488324056,1.14351189268617e-09,1.01760854964716e-07,3.16219074036894e-07,0,2.68098342637302e-07,6.49196813640174e-07,1.35780793719675e-07,1.47219939089145e-06,9.37545272793718e-06,1.16232783669763e-05,6.76554804338982e-05,5853.4559935704,0.00171690461082033,0.00568524691171365,2
"2721",452307.570567719,460786.488324056,3.98236377021803e-09,1.08876432480809e-07,2.80740671598778e-07,0,2.76695007350725e-07,5.01705082811554e-07,1.34560714570853e-07,1.30656027258294e-06,8.4456063078016e-06,9.91769124323662e-06,5.78211339766393e-05,8122.8387906904,0.00161914963607604,0.00390178901655141,2
"2722",456902.570567719,460786.488324056,1.93428847682005e-09,6.3906960834359e-08,2.87228386852689e-07,0,2.51914827664734e-07,6.22038749398257e-07,1.19335412662736e-07,1.3463586258896e-06,8.71095713222455e-06,1.06261637512782e-05,6.30314211019264e-05,15893.4186540718,0.00111793468585322,0.00361514795292865,2
"2723",461497.570567719,460786.488324056,6.59619715903101e-09,6.88756982558658e-08,2.9649147048616e-07,0,2.59602705554585e-07,5.76595725831908e-07,1.25422955576937e-07,1.33358475286449e-06,8.68554327463021e-06,1.03898219895703e-05,6.19104037563266e-05,16120.0222737735,0.00120015460752931,0.00500376263362957,2
"2724",466092.570567719,460786.488324056,1.15735544529251e-09,1.28932527765357e-07,2.3571405671774e-07,0,2.71625414605126e-07,4.07437784843978e-07,1.34753066927118e-07,1.17962020630461e-06,7.57892116423171e-06,8.68204655846617e-06,4.9498767005894e-05,14006.3764362506,0.00152308975772121,0.00519584947630245,1
"2725",470687.570567719,460786.488324056,2.37273689936726e-09,7.63687484361952e-08,2.65192408477333e-07,0,2.65244579189527e-07,5.43538677177935e-07,1.13261512391105e-07,1.26597866257146e-06,8.25236174218517e-06,9.78372095986799e-06,5.78403752094651e-05,16342.7907897956,0.00180876078447847,0.00672528189977835,2
"2726",475282.570567719,460786.488324056,1.3234120187092e-08,1.07928430859161e-07,2.90166408234427e-07,0,2.84002003247963e-07,6.26175400419982e-07,1.43834169685775e-07,1.4653405326344e-06,9.28962998980295e-06,1.13708837764363e-05,6.52491145076402e-05,10808.5580300535,0.00191156990370292,0.00589841029005534,2
"2727",479877.570567719,460786.488324056,1.31227466707799e-09,1.35344466412057e-07,2.34386767328232e-07,0,2.87008387722665e-07,3.94686048732495e-07,1.52892742466548e-07,1.20563068732908e-06,7.77393373006048e-06,8.67121347703317e-06,4.93925420668247e-05,5551.25371143515,0.00186997167888579,0.00529486552835868,1
"2728",484472.570567719,460786.488324056,1.78458165953077e-09,1.19595842451581e-07,1.81353858597078e-07,0,2.5413735027513e-07,2.81984952721359e-07,1.43431523547122e-07,9.822881092518e-07,6.38588328218809e-06,6.75303592866799e-06,3.83239160310772e-05,6400.19233384218,0.00172762712620685,0.00392256771995005,1
"2729",489067.570567719,460786.488324056,1.09547385381686e-08,1.39123987774603e-07,3.11079276116288e-07,0,2.84189411559055e-07,5.63827189381527e-07,1.37417696333131e-07,1.44659229970277e-06,9.13520391427822e-06,1.12398378491162e-05,6.40382247316593e-05,9855.83447512527,0.00163742653257013,0.00451439009770403,4
"2730",493662.570567719,460786.488324056,2.76748165495277e-08,1.3649706220864e-07,3.92148926664504e-07,0,2.54141319100398e-07,7.18061643922852e-07,1.17625881923544e-07,1.64614965036947e-06,1.01665148107832e-05,1.362387433268e-05,7.75234581469331e-05,36092.9897508951,0.0017725396984895,0.00539584963795772,4
"2731",498257.570567719,460786.488324056,4.95153094082212e-08,1.18485245059752e-07,3.95870013214505e-07,0,3.09695395550591e-07,5.92114048458825e-07,1.50946295907062e-07,1.61662630759896e-06,1.03476779428346e-05,1.26398786439719e-05,7.36470017608237e-05,8102.60445484758,0.00213311210474787,0.005856752443368,1
"2733",507447.570567719,460786.488324056,1.42446073159164e-07,6.44574681962773e-08,2.97929788839468e-07,0,2.47857978585841e-07,4.10155082342101e-07,1.1577566216836e-07,1.27862205329121e-06,7.95679709580943e-06,1.0009233723296e-05,5.5966026699994e-05,1170.9955380176,0.00314854787073726,0.00542985304824786,1
"2734",512042.570567719,460786.488324056,2.17611516806215e-07,5.50911426477896e-08,2.58976032618818e-07,0,2.13771863322165e-07,3.02382767491949e-07,7.76465537422055e-08,1.12547987662914e-06,6.6776342303454e-06,9.05957673935642e-06,4.76193979688233e-05,3878.86453218047,0.00309907302789995,0.00737351325718888,3
"2735",516637.570567719,460786.488324056,1.87761701297973e-07,2.70146368469559e-08,2.21662276533863e-07,0,1.91961679885111e-07,2.09232415393501e-07,6.26472038689485e-08,9.00279913826352e-07,5.51749835074611e-06,7.0952425442472e-06,3.83547169065801e-05,2475.37198742605,0.00454279875373396,0.0102041299259882,1
"2736",521232.570567719,460786.488324056,1.27904615565555e-07,3.10534979397481e-08,2.70119789647083e-07,0,2.33350950562539e-07,2.81785660583012e-07,9.74429761324558e-08,1.04165749043039e-06,6.7749167115827e-06,7.90613146517405e-06,4.61526798652967e-05,1077.74502383617,0.0051485829083135,0.00761204477870434,1
"2737",525827.570567719,460786.488324056,8.96857424992348e-08,2.39129249318681e-08,2.60630979020959e-07,0,2.28331216156619e-07,3.02088680292911e-07,1.06186301973565e-07,1.01083584487516e-06,6.71920561697015e-06,7.55436321789316e-06,4.54748107321656e-05,240.37254190013,0.00520965789500324,0.00531018726693569,1
"2738",530422.570567719,460786.488324056,9.88442631078001e-08,9.19906190804953e-09,2.62250515525864e-07,0,2.23996079018463e-07,2.87492832207192e-07,9.20535669912681e-08,9.73836318758636e-07,6.53463806549875e-06,7.34190853153571e-06,4.46957625061667e-05,272.125029532359,0.00504999367542536,0.0053393369661164,1
"2739",535017.570567719,460786.488324056,1.10749976856006e-07,4.90538271807894e-09,3.33441474431595e-07,0,2.42314231346796e-07,3.34170108473586e-07,8.93965550474718e-08,1.11497772887353e-06,7.52430931800357e-06,8.64900867388052e-06,5.34536830131965e-05,1886.87573325534,0.00457808143847634,0.00599441372054116,2
"2740",539612.570567719,460786.488324056,1.38833481377887e-07,4.05308243911495e-09,4.67542276894051e-07,0,2.49522639439448e-07,5.52318152990949e-07,8.24160731882628e-08,1.49468570632971e-06,9.7733718588261e-06,1.24584539285266e-05,7.58166658753334e-05,7529.21799323284,0.00356306991682604,0.00548025082830649,2
"2741",544207.570567719,460786.488324056,1.19504828255401e-07,3.53825120591456e-09,2.20629434277697e-07,0,1.2807761429201e-07,2.03163204925971e-07,2.67007749799042e-08,7.01614107936899e-07,4.46438019936768e-06,5.87929080450578e-06,3.42365271443212e-05,1767.25714298731,0.00404444070237546,0.0058148314068598,3
"2742",548802.570567719,460786.488324056,1.98764101622118e-07,4.23745195876624e-09,2.0054330684971e-07,0,1.27601575528047e-07,2.96488334772249e-07,1.02634546278457e-08,8.37898225358735e-07,4.82615026690947e-06,7.39340013324041e-06,3.87751658322277e-05,1077.94193110095,0.00360900523776872,0.00485417659133463,2
"2743",553397.570567719,460786.488324056,1.4152961658187e-07,4.72854844169035e-09,1.66232885234763e-07,2.23487894857044e-09,1.2547791761186e-07,1.48801568400359e-07,2.31647990234229e-08,6.12170214242536e-07,3.77777546523017e-06,5.02369913318867e-06,2.76316573247781e-05,1125.65984179915,0.00355977283912174,0.00476821926827424,1
"2744",557992.570567719,460786.488324056,3.38101258656742e-08,9.01414183573923e-09,2.5368723033381e-07,1.66121570943645e-08,2.35056355268881e-07,2.62400133621554e-07,1.20621556742861e-07,9.31201700762885e-07,6.65854736843496e-06,6.4979677245891e-06,4.27873568966952e-05,447.629526953969,0.00399787784392909,0.00516590963105207,1
"2745",562587.570567719,460786.488324056,3.45360952613838e-08,8.43873489142499e-09,2.63091542329619e-07,2.20962049074513e-08,2.45414580213321e-07,2.61606196261255e-07,1.25219615343397e-07,9.60402969207852e-07,6.91669978862552e-06,6.64867006795744e-06,4.41213077974068e-05,229.506752641988,0.00392088557571596,0.00505722101694742,1
"2746",567182.570567719,460786.488324056,3.9970559528868e-08,1.02420143061055e-08,2.57038696993561e-07,2.25154258431948e-08,2.41418770308144e-07,2.63461778615692e-07,1.18406472848775e-07,9.53053718444341e-07,6.81358240099683e-06,6.66237040743145e-06,4.37167892624046e-05,152.884156617037,0.00366130689697449,0.00481901055528617,1
"2747",571777.570567719,460786.488324056,4.8288933462981e-08,1.23148029412823e-08,2.52661240374152e-07,4.54244979686269e-08,2.408988821756e-07,2.77349172073116e-07,1.15970529401821e-07,9.92908058397579e-07,7.07598543107923e-06,6.97193115428707e-06,4.53632990723707e-05,162.385000681674,0.00332852202177107,0.00463373970245412,1
"2748",576372.570567719,460786.488324056,6.57916853774587e-08,1.2350043113174e-08,2.55868287446503e-07,5.20831618389117e-08,2.47254901886151e-07,2.71321059841512e-07,1.12049178602192e-07,1.0167183181059e-06,7.21316072151146e-06,7.16754045124168e-06,4.61689503466201e-05,154.897899977087,0.00318352793586296,0.00469139548845217,1
"2749",580967.570567719,460786.488324056,3.99689269459103e-08,1.53808587255444e-08,2.54028084789581e-07,8.15422348809935e-08,2.50737133278278e-07,2.43140726441382e-07,1.2355793632679e-07,1.00835590138848e-06,7.40738832269439e-06,6.80866647959077e-06,4.5773043591768e-05,131.784069389562,0.00313393066069523,0.0050367497405393,1
"2750",585562.570567719,460786.488324056,3.32763058219498e-08,1.30513207741156e-08,2.48202322694624e-07,9.81002848954304e-08,2.43562572777023e-07,2.45843038371163e-07,1.23675152341463e-07,1.00571099767577e-06,7.45311719660413e-06,6.74859417176821e-06,4.58983194004392e-05,131.784068758512,0.0030760518927166,0.00491865350026936,1
"2751",590157.570567719,460786.488324056,7.5688861511658e-08,1.16174223852017e-08,2.5198315078967e-07,1.00496034050046e-07,2.48073485309419e-07,2.68844846829097e-07,1.15991584559438e-07,1.07269538543453e-06,7.70472928682264e-06,7.44403502589419e-06,4.83938016278551e-05,131.784068010085,0.00286855572155821,0.00465908598681616,1
"2752",594752.570567719,460786.488324056,3.39071533628221e-08,1.2012034394937e-08,2.44008890426528e-07,7.45920568645531e-08,2.44930408399568e-07,2.24878225374425e-07,1.31529168889699e-07,9.65857937712533e-07,7.14068825738434e-06,6.38734371399829e-06,4.34295760226022e-05,136.914231651374,0.00297716140808749,0.00386711364779066,1
"2753",599347.570567719,460786.488324056,2.24389007374981e-08,2.84487210872042e-09,8.54073967104796e-08,2.72965171022044e-08,8.33895752450076e-08,8.07081361742235e-08,3.745795407184e-08,3.39543352149974e-07,2.46613117604183e-06,2.3381023226271e-06,1.54364861182782e-05,54.1635186248538,0.00272109984166368,0.00359091634945162,1
"2754",603942.570567719,460786.488324056,2.07454341483171e-08,3.75659964246822e-09,1.16319117005048e-07,5.07790689496801e-08,1.16810435102366e-07,9.69313376231185e-08,5.79930048427713e-08,4.63334997313769e-07,3.48431016167217e-06,3.03984453908779e-06,2.09957954505624e-05,25.1823844268219,0.00274743812177306,0.00364496855827636,1
"2755",608537.570567719,460786.488324056,5.84345571930101e-08,6.17765130023207e-09,2.04520924196316e-07,7.55245978534269e-08,2.08989322736386e-07,1.67004794660031e-07,9.36513100402436e-08,8.14303157979646e-07,6.00128519869653e-06,5.45962154101243e-06,3.65501987605737e-05,131.957191829416,0.00256895819507146,0.00335747055186234,1
"2756",410952.570567719,456176.488324056,5.82131275406184e-08,5.72843156243508e-08,1.30415693355701e-07,0,5.02316555017757e-08,3.05340165596135e-07,8.38490021859428e-09,6.09869857837175e-07,3.29636290186119e-06,5.67161288789197e-06,2.89946285216836e-05,72688.3432324302,0.000274547644519027,0.00127859632572289,4
"2757",415547.570567719,456176.488324056,3.53832834976142e-08,7.17473671585367e-08,1.44307543248345e-07,0,6.27143610376635e-08,3.08841477725252e-07,1.41944719311837e-08,6.37188504598596e-07,3.55349211073053e-06,5.80513427134166e-06,3.03784143503849e-05,21273.5907400792,0.00083406942411513,0.00281566562338775,4
"2758",420142.570567719,456176.488324056,2.6834873760595e-08,6.88013936933629e-08,1.39003916377334e-07,0,6.50954952163829e-08,2.91970901677985e-07,1.59468412364028e-08,6.07653421962062e-07,3.44099298020539e-06,5.47734418197832e-06,2.89921157101414e-05,8834.6013412147,0.00092537600146459,0.00352452562091319,2
"2759",424737.570567719,456176.488324056,7.46394065694392e-09,9.23648398876153e-08,1.81248104524911e-07,0,9.23132026375839e-08,3.75526362450529e-07,2.89973867140247e-08,7.77913836871608e-07,4.53202571631343e-06,6.87196946982677e-06,3.72924740959461e-05,10979.8711020366,0.00113440109707408,0.00408588856187758,2
"2760",429332.570567719,456176.488324056,2.85989728611175e-09,1.16461546850744e-07,2.57764400934946e-07,0,1.43068730196205e-07,5.94227119066204e-07,6.00946968853933e-08,1.1744763912196e-06,6.94668762750796e-06,1.02024305288541e-05,5.6206951529534e-05,8157.17842931421,0.000990000358008913,0.00485236188512944,2
"2761",433927.570567719,456176.488324056,1.71494759815564e-09,9.11094301114801e-08,2.43995657012164e-07,0,1.53437905936471e-07,4.80926392043557e-07,6.48858952123632e-08,1.03607022791419e-06,6.37483097226178e-06,8.70266388067534e-06,4.95038179655972e-05,8945.93906292166,0.00123550866044825,0.00558344764899729,2
"2762",438522.570567719,456176.488324056,7.38153018156812e-09,8.37717636370527e-08,3.05189179705678e-07,0,2.18725732192837e-07,7.00580041090859e-07,9.50929470722173e-08,1.41074119388021e-06,8.80076347146159e-06,1.17204952898023e-05,6.75618143192175e-05,4600.95347836266,0.00107702584120137,0.00492565595251628,2
"2763",443117.570567719,456176.488324056,1.70037000383429e-09,9.50395262488968e-08,3.1908008146786e-07,0,2.67963885747236e-07,6.55806662308578e-07,1.30076416970937e-07,1.46966694274734e-06,9.39021158884031e-06,1.16502344745043e-05,6.8120517369666e-05,4141.60689985189,0.00164293362957322,0.0067658757907059,2
"2764",447712.570567719,456176.488324056,1.66670173940781e-10,1.44645019739542e-07,2.83241713638915e-07,0,2.95286192830702e-07,4.96395260896065e-07,1.58506585190565e-07,1.37824144246973e-06,8.79678981312948e-06,1.02888518081673e-05,5.87385090328552e-05,3887.1634145863,0.00213045602679062,0.00655109478214407,1
"2765",452307.570567719,456176.488324056,9.1390663731829e-10,1.31210505793788e-07,2.51659496797174e-07,0,2.73245125193e-07,4.70035746324982e-07,1.33341421459932e-07,1.26040620220619e-06,8.02899280576032e-06,9.49127335257156e-06,5.39623325352569e-05,4496.05576224237,0.0019936863264012,0.00537898421151857,2
"2766",456902.570567719,456176.488324056,8.19348564082803e-10,1.09773435230665e-07,2.52616174201137e-07,0,2.68581025864023e-07,4.18507267063717e-07,1.23334531920705e-07,1.17363178284433e-06,7.65069531145097e-06,8.74623986010878e-06,5.104621658031e-05,6922.42898256083,0.00207724083572997,0.00597004791649723,2
"2767",461497.570567719,456176.488324056,3.62825163872419e-09,6.94003884360583e-08,3.16785310872092e-07,0,2.65038338831403e-07,7.22237871286779e-07,1.13682990576791e-07,1.49077315164185e-06,9.55461006689891e-06,1.20293162294075e-05,7.08545354596442e-05,13639.333446862,0.0013910624423134,0.00601032365042794,2
"2768",466092.570567719,456176.488324056,1.82446845611788e-09,5.18588293973998e-08,2.66588034314452e-07,0,2.33317955622425e-07,5.59158296553619e-07,1.0308681863691e-07,1.21583440298092e-06,7.93570399163906e-06,9.59733697272008e-06,5.74580948164277e-05,13278.967201084,0.00139860901479647,0.00645952371671435,2
"2769",470687.570567719,456176.488324056,1.06193284399135e-08,9.05181607446792e-08,2.76810381727444e-07,0,2.75317761477822e-07,5.72308180402104e-07,1.39066444138081e-07,1.36464025693004e-06,8.77535705306128e-06,1.04675802417129e-05,6.09717392437089e-05,10578.4057244057,0.00168773884456451,0.00528142256557214,2
"2770",475282.570567719,456176.488324056,5.28263927572362e-09,5.17516779430238e-08,3.08170849727674e-07,0,2.74923254828252e-07,6.23039200675635e-07,1.2102872704034e-07,1.38419634949065e-06,9.11828466821859e-06,1.08282421677457e-05,6.54026675840299e-05,22199.8023834291,0.00161925931963225,0.00651171305597913,2
